sep=,
SMILES,Catalog ID,MW,MW (desalted),ClogP,logS,HBD,HBA,TPSA,RotBonds,AnalogsFromREAL
FC=1C=CC=CC1OCC2=NOC(=N2)C3=COC(CC4CC4)=N3,Z1959908366,315.3,315.3,2.587,-3.33,0,4,74.18,6,https://real.enamine.net/public-enum-files/Z1959908366
C1=COC(=C1)CSCC2=NN=C(CC=3C=CC=CC3)O2,Z1245807586,286.351,286.351,2.123,-3.02,0,2,52.06,6,https://real.enamine.net/public-enum-files/Z1245807586
O=S1(=O)CCC(CC2=NC(=NO2)C(C=3C=CC=CC3)C4CC4)C1,Z1891154224,332.419,332.419,0.755,-2.87,0,4,73.06,5,https://real.enamine.net/public-enum-files/Z1891154224
CC1=CC=C(O1)C2=NNC=C2CNC3=NN=C(O3)C4=CC=CS4,Z1673605054,327.363,327.363,2.807,-4.53,2,4,92.77,5,https://real.enamine.net/public-enum-files/Z1673605054
O=C1C(CCN1C2=CC=CC(Cl)=C2)N3CCC4(C3)CCOCC4,Z1348592408,334.841,334.841,2.968,-3.159,0,3,32.78,2,https://real.enamine.net/public-enum-files/Z1348592408
CC(C(=O)N1CCC=2C=CC=CC21)N3CCCC3CN4C=NC=N4,Z1139469695,325.409,325.409,1.853,-3.02,0,4,54.26,5,https://real.enamine.net/public-enum-files/Z1139469695
CC1=CC(=CC(C)=C1Cl)OC=2C=NN(C(=O)C2Cl)C=3C=CC(=CN3)C(F)(F)F,Z645312364,430.208,430.208,4.592,-6.519,0,4,54.79,4,https://real.enamine.net/public-enum-files/Z645312364
CC1CN(CCO1)C=2C=CC(=CN2)CNC=3C=NC4=CC=CC=C4N3,Z645251260,335.404,335.404,2.568,-2.97,1,6,63.17,4,https://real.enamine.net/public-enum-files/Z645251260
O=C1C=C(CSC2=NN=C(O2)C=3C=CC=CC3F)N=C4SC=CN14,Z24585477,360.389,360.389,1.253,-6.18,0,4,71.59,4,https://real.enamine.net/public-enum-files/Z24585477
C1=NN(C=C1NC=2C=CC3=NN=NN3N2)CC=4C=CC=CC4,Z646454058,292.3,292.3,1.119,-2.941,1,6,85.82,4,https://real.enamine.net/public-enum-files/Z646454058
CC=1C=CC(=CC1)CN2C=NC3=C(C=NN3C=4C=CC=CC4)C2=O,Z73831653,316.357,316.357,3.263,-5.059,0,3,50.49,3,https://real.enamine.net/public-enum-files/Z73831653
CC(OC=1C=CC(=CN1)C(=O)NCC=2C=CC(=NC2)N3CCCC3)C=4C=CC=CC4,Z646103450,402.49,402.49,3.89,-4.64,1,5,67.35,8,https://real.enamine.net/public-enum-files/Z646103450
CC=1C=CC=C(C1)N2N=NN=C2SCC(=O)C3=CC=C(F)C(F)=C3,Z24794040,346.356,346.356,3.579,-6.212,0,4,60.67,5,https://real.enamine.net/public-enum-files/Z24794040
O=C(NCC1=NC(=NO1)C=2C=CC=NC2)C=3C=CC=CC3C(F)(F)F,Z396013302,348.28,348.28,0.902,-4.106,1,4,80.91,6,https://real.enamine.net/public-enum-files/Z396013302
CC1CC(C(N)=O)C=2C=CC=CC2N1CC3=CN4C=CC=CC4=N3,Z647167722,320.389,320.389,2.235,-3.16,1,3,63.63,3,https://real.enamine.net/public-enum-files/Z647167722
CC1CC(C(N)=O)C=2C=CC=CC2N1CC=3C=CC=CC3C(F)(F)F,Z647165538,348.363,348.363,3.854,-4.54,1,2,46.33,4,https://real.enamine.net/public-enum-files/Z647165538
CC1=NC(=CS1)CN2N=NC(=N2)C=3C=CC=C(C3)C(=O)OC(C)C,Z335892210,343.405,343.405,3.099,-3.363,0,5,82.79,6,
CS(=O)(=O)NCC1CCCN(CC2=CSC(=N2)C=3C=CC=CC3)C1,Z385193736,365.516,365.516,2.039,-2.903,1,4,62.3,6,https://real.enamine.net/public-enum-files/Z385193736
CC1=NN=C(CN2N=NC(CC=3C=CC(C)=CC3)=N2)O1,Z1822518009,270.291,270.291,0.638,-1.527,0,5,82.52,4,
COC=1C=CC=CC1C(=O)NC=2C=CN(CC3=CN4C=CC=CC4=N3)N2,Z952076568,347.372,347.372,2.418,-3.67,1,4,73.45,5,https://real.enamine.net/public-enum-files/Z952076568
CCOC=1C=CC=2CCN(CC2C1)C(=O)C3=CSC(=N3)C=4C=NN(C)C4,Z932129650,368.455,368.455,2.546,-3.57,0,4,60.25,4,https://real.enamine.net/public-enum-files/Z932129650
CC=1C=CC=2N=C(NC(=O)C=3C=CC=4C=CC=CC4N3)SC2C1,Z26403708,319.382,319.382,4.497,-6.196,1,3,54.88,3,https://real.enamine.net/public-enum-files/Z26403708
O=C(NC1CCC2=NC=CN2C1)C3=CC=4C(F)=CC=CC4S3,Z978951390,315.367,315.367,2.691,-3.94,1,2,46.92,3,https://real.enamine.net/public-enum-files/Z978951390
CC1=NC=C(CN(C)CC2=NC=CN2CC=3C=CC=CC3)S1,Z650329770,312.434,312.434,1.95,-1.762,0,3,33.95,6,https://real.enamine.net/public-enum-files/Z650329770
COC=1C=CC=CC1C2=NN=C(O2)SCC3=CC(=O)N4C=CSC4=N3,Z25576753,372.424,372.424,0.592,-5.901,0,5,80.82,5,https://real.enamine.net/public-enum-files/Z25576753
NN1C(=NN=C1C=2C=CC(=CC2)OC(F)F)SCC(=O)NC=3C=CC=CC3C=4C=CC=CC4,Z25575307,467.493,467.493,3.771,-8.451,2,5,95.06,8,https://real.enamine.net/public-enum-files/Z25575307
COC(=O)C1=CC=C(COC=2N=NC=C3C=CC=CC23)O1,Z25621526,284.267,284.267,2.189,-4.16,0,4,74.45,5,
NC1=NC(=NC(CN2C=C(C=CC2=O)C(F)(F)F)=N1)NC=3C=CC=CC3,Z107260206,362.31,362.31,2.392,-4.596,2,6,97.03,5,https://real.enamine.net/public-enum-files/Z107260206
ClC=1C=CC(=CC1)OCC2=NC=3C=CC=CC3N2CC=4C=CC(Cl)=CC4Cl,Z25717750,417.715,417.715,7.065,-6.73,0,2,27.05,5,https://real.enamine.net/public-enum-files/Z25717750
CC(C)N1N=CC=2C=C(C=NC21)NC(=O)C3(CC3)C4=CC=CC(Cl)=C4,Z316500088,354.834,354.834,3.813,-3.73,1,3,59.81,4,https://real.enamine.net/public-enum-files/Z316500088
CC1=NN(C)C=2N=CC(=CC12)NC(=O)C3=C(C)OC(C)=C3C,Z239539030,298.34,298.34,2.081,-2.92,1,3,72.95,3,https://real.enamine.net/public-enum-files/Z239539030
COC=1C=CC(=C(C1)OC)C2CCCN2C(=O)C3=CC(F)=CC=C3Br,Z99454573,408.262,408.262,4.535,-5.277,0,3,38.77,5,https://real.enamine.net/public-enum-files/Z99454573
CC1=CC=CN2C=C(COC=3C=CC=CC3C(N)=O)N=C12,Z25777928,281.31,281.31,2.297,-3.388,1,3,69.62,4,https://real.enamine.net/public-enum-files/Z25777928
CCN1C(CNC(=O)C=2C=CC=CC2)=NC=3C=CC=CC31,Z57841788,279.337,279.337,2.797,-3.34,1,2,46.92,5,https://real.enamine.net/public-enum-files/Z57841788
CCN1C(=NC=2C=CC=CC21)NC(=O)C3=CC(C)=NC4=CC(F)=CC=C34,Z363463222,348.374,348.374,4.282,-5.3,1,3,59.81,3,https://real.enamine.net/public-enum-files/Z363463222
CC1=NC=C(N1CC2=NN=C(O2)C3=CC=CS3)[N+]([O-])=O,Z1516142248,291.288,291.288,0.594,-2.79,0,5,99.88,4,
CC=1C=CC(NC(=O)C2OC=3C=CC=CC3OC2C)=C(C)C1,Z55019457,297.349,297.349,3.449,-5.184,1,3,47.56,3,https://real.enamine.net/public-enum-files/Z55019457
CN1C=C(C=N1)C2=NC(=CS2)C(=O)NCC3=CC(=NO3)C=4C=CC=CC4,Z649236386,365.411,365.411,2.655,-3.857,1,4,85.84,6,https://real.enamine.net/public-enum-files/Z649236386
COC=1C=CC=2N=C(C)C(=CC2C1)C(=O)N3CCC(C)C4=CC=CC=C43,Z407308590,346.423,346.423,4.574,-5.42,0,3,42.43,2,https://real.enamine.net/public-enum-files/Z407308590
CCC=1N=C2C=CC=CC2=C(C(=O)NC=3C=CC(=CC3C)OC=4N=CC=CN4)C1C,Z856168546,398.458,398.458,3.911,-6.456,1,4,77,5,https://real.enamine.net/public-enum-files/Z856168546
CC=1C=CC=2N=C(NC(=O)C=3C=C(F)C(F)=CC3Cl)SC2C1,Z26403937,338.761,338.761,4.121,-6.606,1,2,41.99,3,https://real.enamine.net/public-enum-files/Z26403937
CC=1C=CC=2N=C(NC(=O)CC3=CN4C=CSC4=N3)SC2C1,Z26404003,328.415,328.415,3.053,-4.963,1,3,59.29,4,https://real.enamine.net/public-enum-files/Z26404003
COC=1C=CC(=CC1OC)CC(=O)NC=2C=CC=C3CCCCC23,Z26416224,325.402,325.402,3.929,-4.758,1,3,47.56,6,https://real.enamine.net/public-enum-files/Z26416224
CCN(C(=O)C=1C=CC=C(C1)N2C=CC=N2)C=3C=CC(C#N)=C(Cl)C3,Z1516944610,350.802,350.802,3.242,-5.018,0,3,61.92,5,https://real.enamine.net/public-enum-files/Z1516944610
O=S(=O)(CCN1C=C(C=N1)C=2C=CC=CC2)C=3C=CC=CC3,Z1516508633,312.388,312.388,2.84,-3.712,0,3,51.96,5,https://real.enamine.net/public-enum-files/Z1516508633
O=C(C=1C=CN=C(N1)C2CC2)N3CCCC3C4=NOC(=N4)C5CC5,Z1268746673,325.366,325.366,0.371,-2.09,0,5,85.01,4,https://real.enamine.net/public-enum-files/Z1268746673
COC=1C=CC(NC(=O)C=2SC=3C=CC=CC3C2Cl)=C(C1)OC,Z26714765,347.817,347.817,3.196,-5.87,1,3,47.56,5,https://real.enamine.net/public-enum-files/Z26714765
OCCOC=1C=C(F)C=CC1NCC2=NN=NN2C=3C=CC=CC3,Z927891486,329.33,329.33,1.327,-3.09,2,6,85.09,7,https://real.enamine.net/public-enum-files/Z927891486
CN1C=C(C=N1)C2=NC(=CS2)C(=O)NCC=3C=CC(=NC3)N4C=NC=N4,Z651513634,366.402,366.402,0.208,-3.24,1,6,103.41,5,https://real.enamine.net/public-enum-files/Z651513634
CC(C)CC=1C=CC(=CC1)CS(=O)CC2CCOCC2,Z1517052460,294.454,294.454,2.597,-3.72,0,2,26.3,6,https://real.enamine.net/public-enum-files/Z1517052460
CC1=C(N=NN1C=2C=CC=C(Br)C2)C(=O)NC=3C=CC=NC3,Z735745082,358.193,358.193,2.665,-3.628,1,4,72.7,4,https://real.enamine.net/public-enum-files/Z735745082
CC1=NN=C(SCCOC=2C=CC=C(C#N)C2)N1C3=CC=CC=C3C,Z651212966,350.439,350.439,4.128,-5.554,0,4,63.73,6,https://real.enamine.net/public-enum-files/Z651212966
CN1C(=CC=2C=CC=CC21)C(=O)NC=3C=CN(CC=4C=CC=CN4)N3,Z971004330,331.372,331.372,2.519,-3.4,1,3,64.74,5,https://real.enamine.net/public-enum-files/Z971004330
ClC=1C=CC=C(C1)CC2=NOC(=N2)C3=CSC(=N3)C4CCCO4,Z1517120721,347.821,347.821,2.928,-3.549,0,4,61.04,4,https://real.enamine.net/public-enum-files/Z1517120721
CCC=1C=CC(=CC1)NCC2=NC(=NO2)C=3C=CC(OC)=C(C3)OC,Z104852758,339.389,339.389,3.317,-4.9,1,5,69.41,7,https://real.enamine.net/public-enum-files/Z104852758
CC=1C=CC=C(C(=O)NC(C)C=2C=CC(=CC2)N3C=CN=C3)C1C,Z27307055,319.401,319.401,3.684,-4.82,1,2,46.92,5,https://real.enamine.net/public-enum-files/Z27307055
ClC=1C=CC(=CC1)C2=NNC=C2CNC3CCOCC3,Z823456096,291.776,291.776,1.797,-3.57,2,3,49.94,4,https://real.enamine.net/public-enum-files/Z823456096
CC(=O)NCC1CN(CC=2C=C(Cl)C=C3C=CC=NC23)CCO1,Z1225587428,333.813,333.813,1.796,-2.856,1,4,54.46,5,https://real.enamine.net/public-enum-files/Z1225587428
O=S1(=O)CCC(C1)NCC=2C=CC=C(C2)OCC=3C=CC=CC3F,Z823364398,349.422,349.422,2.142,-3.55,1,4,55.4,6,https://real.enamine.net/public-enum-files/Z823364398
CC=1C=CC=C(C1)C=2NN=CC2CN(C)C3C4CCOC4C3(C)C,Z1569316739,325.449,325.449,3.356,-4.18,1,3,41.15,4,https://real.enamine.net/public-enum-files/Z1569316739
O=C(CN1CCN(CC=2C=CC(Br)=CC2)CC1)NC3CCS(=O)(=O)C3,Z1230441993,430.361,430.361,1.555,-2.209,1,5,69.72,6,https://real.enamine.net/public-enum-files/Z1230441993
C1=CC(=CN=C1)C=2C=CC=C(C2)CN3CCC4OCCCC4C3,Z1569160167,308.418,308.418,2.966,-3.58,0,3,25.36,3,https://real.enamine.net/public-enum-files/Z1569160167
CC1=NC=C(CN2CCS(=O)(=O)C(C)(C)C2)N1C=3C=CC=CC3,Z1569474125,333.45,333.45,2.168,-2.509,0,4,55.2,3,https://real.enamine.net/public-enum-files/Z1569474125
C=1C=CC(=CC1)CC2=NOC(CN(CC3CCOC3)C4CC4)=N2,Z416880036,313.395,313.395,2.13,-2.145,0,4,51.39,7,https://real.enamine.net/public-enum-files/Z416880036
ClC=1C=CC=C(C1)C2=CN=C(CN(CC3CCOC3)C4CC4)O2,Z416881678,332.825,332.825,2.889,-3.497,0,3,38.5,6,https://real.enamine.net/public-enum-files/Z416881678
O=C(O)C=1C=CC(=CC1)C(=O)N2CCCCC2C3=NC(=NO3)C=4C=CC=CC4,Z1444113821,377.394,377.394,3.436,-5.314,1,5,96.53,4,https://real.enamine.net/public-enum-files/Z1444113821
O=C(C=1C=CC=C(C1)CS(=O)(=O)C=2C=CC=CC2)N3CCCC4=C(F)C=C(F)C=C43,Z451185672,427.466,427.466,3.253,-6.173,0,3,54.45,4,https://real.enamine.net/public-enum-files/Z451185672
CCN1C(=O)N(CC2=CC(=NO2)C=3C=CC=CC3)C=4C=CC=CC41,Z228477232,319.358,319.358,3.834,-4.11,0,2,49.58,4,https://real.enamine.net/public-enum-files/Z228477232
CC1=NC=C(CN(C)CC2CCOC2)N1C=3C=CC=CC3,Z1569679189,285.385,285.385,2.005,-1.852,0,3,30.29,5,https://real.enamine.net/public-enum-files/Z1569679189
NC1=NC(=NC(COC=2C=CC(F)=CC2F)=N1)NC=3C=CC=CC3,Z335803286,329.305,329.305,3.714,-5.48,2,6,85.95,5,https://real.enamine.net/public-enum-files/Z335803286
CN1C=CN=C1C(NC(=O)C=2C=NC(N)=C(Cl)C2)C=3C=CC=CC3,Z992188952,341.795,341.795,1.758,-3.1,2,4,85.83,5,https://real.enamine.net/public-enum-files/Z992188952
CN(C)C=1C=CC(=CC1F)C(=O)N(C)CC=2C=NN(C2)C=3C=CC=CC3,Z826895506,352.406,352.406,3.551,-3.62,0,3,41.37,5,https://real.enamine.net/public-enum-files/Z826895506
CC=1C=CC(C)=C(C1)CN2C(CNC(=O)C=3C=CC=CC3)=NC4=CC=CC=C42,Z57841784,369.46,369.46,4.734,-5.78,1,2,46.92,6,https://real.enamine.net/public-enum-files/Z57841784
CC=1C=CC(=CC1S(=O)(=O)NC=2C=CC(=CC2)N3C=CC(=N3)C(=O)O)[N+]([O-])=O,Z827147160,402.383,402.383,3.518,-4.6,2,7,144.43,5,https://real.enamine.net/public-enum-files/Z827147160
CC=1C=CC=CC1NC(=O)CN2C=C(C=N2)C=3C=CC=CC3,Z826952804,291.348,291.348,2.956,-4.182,1,2,46.92,5,https://real.enamine.net/public-enum-files/Z826952804
C1=CSC(=C1)C2=NNC(CSC=3C=CN=CC3)=N2,Z1569865708,274.367,274.367,2.528,-3.738,1,3,54.46,4,https://real.enamine.net/public-enum-files/Z1569865708
CC=1C=CC(=CC1F)C2=NOC(CN3CCCCC3CCO)=N2,Z1127662500,319.375,319.375,2.869,-2.88,1,4,62.39,5,https://real.enamine.net/public-enum-files/Z1127662500
O=C(CN1CCC(O)CC1)NC2=NC(=CS2)C3=CC=C(F)C(F)=C3,Z125400526,353.389,353.389,1.865,-3.929,2,4,65.46,5,https://real.enamine.net/public-enum-files/Z125400526
CC(CNC(=O)C1=CC=C(CSC=2C=CC=CC2)O1)C(=O)O,Z1445216557,319.377,319.377,2.334,-4.21,2,3,79.54,8,https://real.enamine.net/public-enum-files/Z1445216557
CC(=O)C=1C=CC=C(C1)OC=2N=C3C=CC=CN3C2[N+]([O-])=O,Z127379470,297.266,297.266,2.768,-5.05,0,4,86.74,4,https://real.enamine.net/public-enum-files/Z127379470
FC=1C=CC=2SCCC(NC3=NC=4C=CC=CC4S3)C2C1,Z128074134,316.419,316.419,4.778,-6.065,1,2,24.92,2,https://real.enamine.net/public-enum-files/Z128074134
CC=1C=C(C)N(N1)C=2C=CC=CC2NC(=O)N3CC(C)OC(C)(C)C3,Z855903214,342.436,342.436,3.398,-3.343,1,3,59.39,4,https://real.enamine.net/public-enum-files/Z855903214
CN(C(=O)C1=CC=2C=C(Cl)C=CC2O1)C3=NC=4C=CC=CC4S3,Z238299924,342.801,342.801,3.644,-6.683,0,2,46.34,3,https://real.enamine.net/public-enum-files/Z238299924
CC1=CSC(=N1)N(C(=O)C=2N=C(C)N(N2)C=3C=CC(F)=CC3)C=4C=CC=CC4,Z131265942,393.439,393.439,3.911,-4.674,0,4,63.91,4,https://real.enamine.net/public-enum-files/Z131265942
CCOC=1N=CC=CC1C(=O)N2CCCC2C3=NN=C4C=CC=CN34,Z131485238,337.377,337.377,1.789,-3.55,0,5,72.62,5,https://real.enamine.net/public-enum-files/Z131485238
CCN(CC)C=1C=CC(=CC1)C2=NN=C(O2)SC=3C=CC(C#N)=CN3,Z281828156,351.427,351.427,3.242,-5.99,0,5,78.84,6,https://real.enamine.net/public-enum-files/Z281828156
CC=1C=CC(=CC1C2=NC=CO2)NC(=O)N3CC4CCCN4CC3C,Z1571359605,340.42,340.42,2.292,-3.676,1,3,61.61,4,https://real.enamine.net/public-enum-files/Z1571359605
CC1=NOC(=N1)[C@H]2C[C@@H](O)CN2C(=O)C3CC3C=4C=CC(Cl)=CC4,Z1754248274,347.796,347.796,0.574,-3.05,1,4,79.46,3,https://real.enamine.net/public-enum-files/Z1754248274
CN1C=C(C=N1)C2CCCN2C(=O)C3=CC=4C=CC=CC4N3CC#N,Z1129059215,333.388,333.388,1.311,-2.86,0,3,66.85,3,https://real.enamine.net/public-enum-files/Z1129059215
CCN(C(=O)C=1C=CC=C(C1)CN2N=C(C)C=C2C)C=3C=CC=NC3,Z1128974372,334.416,334.416,2.019,-3.093,0,3,51.02,6,https://real.enamine.net/public-enum-files/Z1128974372
CN(CC1=NC(=NO1)C=2C=CC(=CC2)C(F)(F)F)CC=3C(Cl)=CC=CC3F,Z241063846,399.77,399.77,4.94,-5.762,0,3,42.16,6,https://real.enamine.net/public-enum-files/Z241063846
CCN1C(C)=CC(C(=O)NC=2C=CC(=CC2C)OC=3N=CC=CN3)=C1C,Z856406598,350.415,350.415,2.682,-4.079,1,3,69.04,5,https://real.enamine.net/public-enum-files/Z856406598
CC1=CC(C)=NN1C=2C=CC(=NN2)NCC3=NC=CN3CC(C)C,Z1465158312,325.412,325.412,2.25,-2.279,1,5,73.45,6,https://real.enamine.net/public-enum-files/Z1465158312
O=S(=O)(C=1C=CC=CC1)N(CC2=NN=C(O2)C=3C=CC=CC3)C4=NC=CS4,Z134615392,398.462,398.462,2.4,-5.472,0,5,89.19,6,https://real.enamine.net/public-enum-files/Z134615392
CC1COC(CO)CN1CC2=CNN=C2C=3C=CC=C(Cl)C3,Z1572552309,321.802,321.802,2.375,-2.76,2,4,61.38,4,https://real.enamine.net/public-enum-files/Z1572552309
Cl.CC=1C=C(N=C2C=CC=CC12)C3=NC=4C=CC=CC4S3,Z134830580,312.818,276.357,4.861,-5.984,0,2,25.78,1,https://real.enamine.net/public-enum-files/Z134830580
C[C@@H]1CN(CC2=CN(C)N=C2C=3C=CC=CC3Cl)CC(O1)C(N)=O,Z1572457836,348.828,348.828,1.739,-2.789,1,4,73.38,4,https://real.enamine.net/public-enum-files/Z1572457836
CC=1C=CC(C)=C(C1)NCC2=NC=CN2CC=3C=CC=CC3,Z1334524935,291.391,291.391,3.45,-3.6,1,2,29.85,5,https://real.enamine.net/public-enum-files/Z1334524935
CC=1C=COC1CNC2=CC=CC(=C2)CN3CCC(CO)CC3,Z1385612762,314.423,314.423,2.273,-2.263,2,3,48.64,6,https://real.enamine.net/public-enum-files/Z1385612762
CC1=NNC=C1CNC2=CC=CC=C2CN3CCC(CO)CC3,Z1385611642,314.426,314.426,0.966,-1.65,3,4,64.18,6,https://real.enamine.net/public-enum-files/Z1385611642
OCC1CCN(CC=2C=CC=CC2NCC3=CN=CN3)CC1,Z1385611932,300.399,300.399,0.477,-1.88,3,4,64.18,6,https://real.enamine.net/public-enum-files/Z1385611932
OC1CCN(CC=2C=CC=CC2NCC=3C=CC(F)=CC3Cl)CC1,Z1447475961,348.843,348.843,2.885,-3.87,2,3,35.5,5,https://real.enamine.net/public-enum-files/Z1447475961
OCC1=CC=C(CNC2=CC=CC=C2CN3CCC(O)CC3)O1,Z1385598800,316.396,316.396,0.167,-2.05,3,4,68.87,6,https://real.enamine.net/public-enum-files/Z1385598800
COC=1C=CC(=CC1)N2CC(CC2=O)C3=NC=4C=CC=CC4N3CC=5C=C(C)C=CC5C,Z137399628,425.523,425.523,5.254,-5.94,0,3,47.36,5,
CC(=O)C=1C=CC(=CC1)NCC2=NC(=NO2)C=3C=CSC3,Z137525536,299.349,299.349,2.216,-3.894,1,4,68.02,5,https://real.enamine.net/public-enum-files/Z137525536
COC=1C=CC2=C(C1)CCCN2CC3=NC(=NO3)C4=CC=CC=C4OC,Z197224658,351.4,351.4,3.694,-4.49,0,5,60.62,5,https://real.enamine.net/public-enum-files/Z197224658
CC1=CC=NC2=NC(=NN12)C(=O)OCC3=NOC(=N3)C4=CC=CO4,Z285626600,326.268,326.268,0.072,-2.86,0,6,121.44,5,https://real.enamine.net/public-enum-files/Z285626600
FC(F)(F)C=1C=CC=C(C1)CNC2=NN=C(S2)C=3C=CC=CC3,Z285689328,335.349,335.349,4.809,-6.272,1,3,37.81,5,https://real.enamine.net/public-enum-files/Z285689328
NC(=O)C=1C=CC=NC1SC2=NN=C3C=CC=CN23,Z285685406,271.3,271.3,0.293,-4.21,1,4,86.17,3,https://real.enamine.net/public-enum-files/Z285685406
O=C(NC1=NC=C(S1)C=2C=CC=CC2)N3CC[C@@H](O)C3,Z1130377866,289.355,289.355,1.708,-4,2,3,65.46,4,https://real.enamine.net/public-enum-files/Z1130377866
FC=1C=CC(=CC1)CNC2=NN=C(SC=3N=CC=C(N3)C(F)(F)F)S2,Z285709914,387.381,387.381,3.505,-7.136,1,5,63.59,6,https://real.enamine.net/public-enum-files/Z285709914
COC=1C=CN=C(N1)SC2=NN3C(C)=CC(C)=NC3=N2,Z285890102,288.33,288.33,2.256,-4.751,0,6,78.09,3,https://real.enamine.net/public-enum-files/Z285890102
CC1=C(C=NN1C)[C@H]2[C@H](CNCC3=CSC=4C=CC=CC34)CC(=O)N2C,Z1754620491,368.498,368.498,2.243,-2.633,1,3,50.16,5,https://real.enamine.net/public-enum-files/Z1754620491
COC=1C=CC(=CC1)C=2N=C(NC(=O)C(C)(C)C=3C=CC=NC3)SC2C,Z1574842194,367.467,367.467,3.464,-4.967,1,4,64.11,5,https://real.enamine.net/public-enum-files/Z1574842194
O=C1CC(CN1C=2C=CC=CC2F)C3=NC=4C=CC=CC4N3CC=5C=CC(F)=CC5,Z139615808,403.425,403.425,4.503,-5.51,0,2,38.13,4,
FC=1C=CC=C(C1)OCC2=NOC(=N2)C3CCOC3C=4C=CC(Cl)=C(F)C4,Z1894761860,392.784,392.784,3.59,-4.75,0,4,57.38,5,https://real.enamine.net/public-enum-files/Z1894761860
CC1=CC=C(C2=NC(=CS2)CC(=O)NC=3C=CC=CC3F)C(C)=C1,Z166878916,340.416,340.416,3.64,-5.99,1,2,41.99,5,https://real.enamine.net/public-enum-files/Z166878916
CC1=NN(CC=2C=CC(F)=CC2)C=3SC(=CC13)C(=O)NC4=CC(=CC=N4)CN(C)C,Z1337211371,423.508,423.508,3.743,-5.146,1,4,63.05,7,https://real.enamine.net/public-enum-files/Z1337211371
CC=1C=CC=C2N=C(CNC(=O)C=3C=C(F)C=C4NC=NC34)N(C)C12,Z1467030834,337.352,337.352,2.987,-3.706,2,3,75.6,4,https://real.enamine.net/public-enum-files/Z1467030834
COC=1C=CC(=CC1)C2CCCN2CC3=COC(=N3)C=4C=CC(F)=CC4,Z286230936,352.403,352.403,4.224,-4.068,0,3,38.5,5,https://real.enamine.net/public-enum-files/Z286230936
CC1=CN2C=C(SC2=N1)C(=O)NC3=NC=4C=CC=CC4S3,Z1483971155,314.388,314.388,3.075,-4.971,1,3,59.29,3,https://real.enamine.net/public-enum-files/Z1483971155
[O-][N+](=O)C1=C(N=C2SC=CN12)NCC3=NNC(=O)N3,Z1379877275,281.253,281.253,0.497,-3.859,3,6,125.96,4,https://real.enamine.net/public-enum-files/Z1379877275
O=S(=O)(NC=1N=CC=C(N1)OC=2C=CC=CC2)C3=CC=C(F)C=C3Br,Z1934931935,424.246,424.246,3.631,-6.33,1,4,81.18,5,https://real.enamine.net/public-enum-files/Z1934931935
CC(=O)NC=1C=CC=CC1OCC=2N=CN(N2)C=3C=CC=CC3,Z1575431558,308.335,308.335,1.475,-3.614,1,4,69.04,6,https://real.enamine.net/public-enum-files/Z1575431558
COC1=CC=C2C=CN(CC3=NN=C(O3)C4=CC=CS4)C(=O)C2=C1,Z1575608992,339.37,339.37,1.701,-4.19,0,4,68.46,4,https://real.enamine.net/public-enum-files/Z1575608992
CC1=NC(=NN1C=2C=CC(F)=CC2)C(=O)N3CC(=O)NC4=CC=CC=C43,Z145080020,351.335,351.335,1.317,-3.798,1,4,80.12,2,https://real.enamine.net/public-enum-files/Z145080020
CCC=1N=NSC1C(=O)NCC=2C=CC(=CC2)OC=3C=CC(F)=CC3,Z145121026,357.404,357.404,4.16,-5.113,1,3,64.11,7,https://real.enamine.net/public-enum-files/Z145121026
CCC=1C=CC(=CC1)C(=O)NC=2C=NC3=C(C=NN3C(C)C)C2,Z146326084,308.378,308.378,3.735,-4.66,1,3,59.81,5,https://real.enamine.net/public-enum-files/Z146326084
CCN1N=NC=2C=C(C=CC21)C(=O)NC3=CN=C4C(C=NN4C(C)C)=C3,Z146329304,349.391,349.391,2.327,-3.42,1,5,90.52,4,https://real.enamine.net/public-enum-files/Z146329304
COC=1C=CC(=CC1)C2CCCCCN2C(=O)CC3=CN4C=CSC4=N3,Z146912754,369.482,369.482,3.31,-4.162,0,3,46.84,4,https://real.enamine.net/public-enum-files/Z146912754
CC=1C=C(C)C=C(C1)C(=O)N(C)CC2=NN=C3C=CC=CN23,Z978981736,294.352,294.352,1.961,-4.11,0,3,50.5,4,https://real.enamine.net/public-enum-files/Z978981736
COC=1C=CC=CC1NC(=O)C=2C=CC(=CC2)OC=3C=CC(F)=CC3,Z147122900,337.345,337.345,4.376,-5.76,1,2,47.56,6,https://real.enamine.net/public-enum-files/Z147122900
COC=1C=CC(=CC1C)CNC=2N=CN=C3C2C=NN3C=4N=CC=CN4,Z1502754634,347.375,347.375,1.8,-4.6,1,7,90.64,5,
[O-][N+](=O)C1=CC=C(O1)C(=O)NC=2C=CN(CC=3C=CC=CC3)N2,Z512867126,312.281,312.281,2.216,-4.68,1,4,103.2,6,https://real.enamine.net/public-enum-files/Z512867126
O=C1C(Cl)=C(C=NN1C=2C=CC(F)=CC2F)N3CCC=4C=CC=CC4C3,Z641215542,373.784,373.784,3.847,-5.106,0,3,35.91,2,https://real.enamine.net/public-enum-files/Z641215542
CC(C=1C=CC(F)=C(F)C1)N(C)CC2=CSC(=N2)C=3N=CC=CN3,Z642522826,346.399,346.399,2.546,-3.696,0,4,41.91,5,https://real.enamine.net/public-enum-files/Z642522826
